system:index,Change Vec,Link,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,survey_d_1,survey_d_2,survey_d_3,survey_dat,.geo
1_LT05_189025_20101009_0000000000000000000a,E20 B13 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6lyU5p38n91Ynf_FQ?e=CEMjoT,0.06106139150943396,0.0995097641509434,0.1103810849056604,0.17827806603773588,0.20007000000000005,0.14485856132075473,48963002,,1335855600000,1431414000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[18.012008072369262,49.847966775371475],[18.01193011229017,49.847959612248026],[18.011858357898163,49.84793869306842],[18.011798520887425,49.847905683015675],[18.011755364294455,49.84786320971146],[18.0117323233571,49.84781465405077],[18.01173123207806,49.847763881076354],[18.011752177255683,49.84771493231759],[18.011793491595906,49.84767170408449],[18.011851886446916,49.847637637325015],[18.011922713585307,49.847615443731534],[18.01200033521256,49.84760688989702],[18.012078572710788,49.84761265669945],[18.012151198440876,49.84763228510626],[18.01221243144202,49.847664212711784],[18.01225739758145,49.84770589809992],[18.01228251753099,49.84775402313412],[18.012285791688925,49.84780475707487],[18.01226695936503,49.847854061502254],[18.012227519552518,49.84789801177377],[18.01217061162685,49.84793310942893],[18.012100765461906,49.84795656067266],[18.012023540851114,49.84796649876813],[18.012008072369262,49.847966775371475]]]}"
1_LT05_189025_20110302_00000000000000000000,E20 E20 E20 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oTswjXvyT1j1AR-w?e=2btkJW,0.0822414504716981,0.11943999999999999,0.14712406839622644,0.2762824882075472,0.3546958844339623,0.25253377358490564,48503016,1246950000000,1337151600000,1432710000000,1145602800000,"{""type"":""Polygon"",""coordinates"":[[[17.394458249275434,50.01639594036222],[17.394380016254935,50.016388777238625],[17.394308010648277,50.0163678580586],[17.394247964146743,50.0163348480053],[17.394204656462406,50.01629237470058],[17.394181534859737,50.01624381903957],[17.394180439761843,50.01619304606513],[17.394201458270434,50.01614409730665],[17.39424291725374,50.01610086907407],[17.394301516546072,50.016066802315144],[17.394372591650555,50.01604460872211],[17.394450485030966,50.01603605488776],[17.39452899643848,50.01604182169007],[17.394601876431423,50.016061450096494],[17.39466332381011,50.016093377701466],[17.394708447377468,50.016135063089074],[17.39473365527383,50.016183188122945],[17.394736940896387,50.016233922063634],[17.394718042641703,50.01628322649128],[17.394678464750527,50.01632717676328],[17.39462135758904,50.016362274419],[17.394551266890332,50.01638572566319],[17.39447377191308,50.01639566375888],[17.394458249275434,50.01639594036222]]]}"
1_LT05_189025_20110302_0000000000000000000c,E20 B13 B13 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6l06k-PpQ1Q-TVqzA?e=FqF8BV,0.0918646682464455,0.12999934834123225,0.15400750000000002,0.18802500000000005,0.25822272511848343,0.23641913507109003,48902988,1241593200000,1336374000000,1433142000000,1148367600000,"{""type"":""Polygon"",""coordinates"":[[[17.908342891078757,49.7287705451118],[17.908265122605602,49.72876338198848],[17.908193544567276,49.72874246280916],[17.908133854619898,49.72870945275679],[17.908090804093664,49.72866697945295],[17.908067819783685,49.72861842379247],[17.908066731185492,49.72856765081807],[17.908087624884494,49.72851870205909],[17.908128837684703,49.72847547382566],[17.9081870890171,49.72844140706577],[17.908257742082306,49.728419213472],[17.908335172937758,49.72841065963734],[17.90841321815058,49.728416426439864],[17.90848566538714,49.72843605484695],[17.9085467478944,49.72846798245288],[17.9085916035188,49.72850966784137],[17.90861666172934,49.72855779287582],[17.908619927839062,49.7286085268166],[17.908601141798833,49.7286578312438],[17.908561798918104,49.72870178151497],[17.90850503085677,49.72873687916974],[17.908435356355493,49.728760330413145],[17.90835832154302,49.72877026850846],[17.908342891078757,49.7287705451118]]]}"
1_LT05_189025_20110302_00000000000000000005,E20 E20 E20 B15,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.08248969047619048,0.1284215,0.15462376190476196,0.2624675,0.3430971071428572,0.2413819404761905,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
1_LT05_189025_20110302_0000000000000000000a,E20 B13 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6lyU5p38n91Ynf_FQ?e=CEMjoT,0.07155912735849056,0.10397125000000002,0.12003150943396226,0.15952981132075472,0.21367523584905662,0.18427955188679246,48963002,,1335855600000,1431414000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[18.012008072369262,49.847966775371475],[18.01193011229017,49.847959612248026],[18.011858357898163,49.84793869306842],[18.011798520887425,49.847905683015675],[18.011755364294455,49.84786320971146],[18.0117323233571,49.84781465405077],[18.01173123207806,49.847763881076354],[18.011752177255683,49.84771493231759],[18.011793491595906,49.84767170408449],[18.011851886446916,49.847637637325015],[18.011922713585307,49.847615443731534],[18.01200033521256,49.84760688989702],[18.012078572710788,49.84761265669945],[18.012151198440876,49.84763228510626],[18.01221243144202,49.847664212711784],[18.01225739758145,49.84770589809992],[18.01228251753099,49.84775402313412],[18.012285791688925,49.84780475707487],[18.01226695936503,49.847854061502254],[18.012227519552518,49.84789801177377],[18.01217061162685,49.84793310942893],[18.012100765461906,49.84795656067266],[18.012023540851114,49.84796649876813],[18.012008072369262,49.847966775371475]]]}"
1_LT05_189025_20110926_00000000000000000000,E20 E20 E20 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oTswjXvyT1j1AR-w?e=2btkJW,0.03353233490566037,0.07470658018867923,0.03894724056603773,0.5177863207547171,0.22440244103773593,0.08600557783018871,48503016,1246950000000,1337151600000,1432710000000,1145602800000,"{""type"":""Polygon"",""coordinates"":[[[17.394458249275434,50.01639594036222],[17.394380016254935,50.016388777238625],[17.394308010648277,50.0163678580586],[17.394247964146743,50.0163348480053],[17.394204656462406,50.01629237470058],[17.394181534859737,50.01624381903957],[17.394180439761843,50.01619304606513],[17.394201458270434,50.01614409730665],[17.39424291725374,50.01610086907407],[17.394301516546072,50.016066802315144],[17.394372591650555,50.01604460872211],[17.394450485030966,50.01603605488776],[17.39452899643848,50.01604182169007],[17.394601876431423,50.016061450096494],[17.39466332381011,50.016093377701466],[17.394708447377468,50.016135063089074],[17.39473365527383,50.016183188122945],[17.394736940896387,50.016233922063634],[17.394718042641703,50.01628322649128],[17.394678464750527,50.01632717676328],[17.39462135758904,50.016362274419],[17.394551266890332,50.01638572566319],[17.39447377191308,50.01639566375888],[17.394458249275434,50.01639594036222]]]}"
1_LT05_189025_20110926_0000000000000000000c,E20 B13 B13 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6l06k-PpQ1Q-TVqzA?e=FqF8BV,0.043482914691943125,0.06518719194312797,0.05363354265402843,0.3506130805687205,0.18739640995260667,0.083074182464455,48902988,1241593200000,1336374000000,1433142000000,1148367600000,"{""type"":""Polygon"",""coordinates"":[[[17.908342891078757,49.7287705451118],[17.908265122605602,49.72876338198848],[17.908193544567276,49.72874246280916],[17.908133854619898,49.72870945275679],[17.908090804093664,49.72866697945295],[17.908067819783685,49.72861842379247],[17.908066731185492,49.72856765081807],[17.908087624884494,49.72851870205909],[17.908128837684703,49.72847547382566],[17.9081870890171,49.72844140706577],[17.908257742082306,49.728419213472],[17.908335172937758,49.72841065963734],[17.90841321815058,49.728416426439864],[17.90848566538714,49.72843605484695],[17.9085467478944,49.72846798245288],[17.9085916035188,49.72850966784137],[17.90861666172934,49.72855779287582],[17.908619927839062,49.7286085268166],[17.908601141798833,49.7286578312438],[17.908561798918104,49.72870178151497],[17.90850503085677,49.72873687916974],[17.908435356355493,49.728760330413145],[17.90835832154302,49.72877026850846],[17.908342891078757,49.7287705451118]]]}"
1_LT05_189025_20110926_00000000000000000005,E20 E20 E20 B15,https://1drv.ms/i/s!AuR4bnS0n2fes6l2UZaBG9i3u8Pu5Q?e=Vk797c,0.044061452380952375,0.07954836904761906,0.0704397142857143,0.3298969761904762,0.28650341666666673,0.14247950000000004,48602992,1247122800000,1341212400000,1438326000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[17.499643984025177,49.79277202253191],[17.499566112829868,49.792764859408535],[17.49949444024629,49.79274394022906],[17.499434671456545,49.79271093017648],[17.499391564066705,49.79266845687245],[17.49936854939814,49.79261990121186],[17.49936745936271,49.79256912823744],[17.499388380659994,49.792520179478586],[17.49942964789698,49.79247695124533],[17.499487976171363,49.79244288448566],[17.499558722559215,49.792420690892044],[17.499636255689637,49.792412137057454],[17.49971440398889,49.792417903859935],[17.499786946917894,49.792437532266874],[17.49984811010666,49.792469459872585],[17.49989302497945,49.79251114526088],[17.499918116288985,49.79255927029521],[17.499921386713446,49.79261000423597],[17.499902575860002,49.79265930866327],[17.499863181013026,49.792703258934615],[17.49980633796881,49.7927383565896],[17.499736571436657,49.79276180783317],[17.499659434871106,49.79277174592857],[17.499643984025177,49.79277202253191]]]}"
1_LT05_189025_20110926_0000000000000000000a,E20 B13 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6lyU5p38n91Ynf_FQ?e=CEMjoT,0.07175370283018867,0.11295804245283018,0.1298056839622642,0.24968726415094342,0.28958820754716985,0.22202459905660382,48963002,,1335855600000,1431414000000,1148454000000,"{""type"":""Polygon"",""coordinates"":[[[18.012008072369262,49.847966775371475],[18.01193011229017,49.847959612248026],[18.011858357898163,49.84793869306842],[18.011798520887425,49.847905683015675],[18.011755364294455,49.84786320971146],[18.0117323233571,49.84781465405077],[18.01173123207806,49.847763881076354],[18.011752177255683,49.84771493231759],[18.011793491595906,49.84767170408449],[18.011851886446916,49.847637637325015],[18.011922713585307,49.847615443731534],[18.01200033521256,49.84760688989702],[18.012078572710788,49.84761265669945],[18.012151198440876,49.84763228510626],[18.01221243144202,49.847664212711784],[18.01225739758145,49.84770589809992],[18.01228251753099,49.84775402313412],[18.012285791688925,49.84780475707487],[18.01226695936503,49.847854061502254],[18.012227519552518,49.84789801177377],[18.01217061162685,49.84793310942893],[18.012100765461906,49.84795656067266],[18.012023540851114,49.84796649876813],[18.012008072369262,49.847966775371475]]]}"
1_LT05_189026_20060710_0000000000000000001e,E20 E20 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.038755785714285715,0.06858608333333334,0.05093265476190477,0.3800957380952381,0.21026176190476192,0.09242596428571427,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
1_LT05_189026_20060912_0000000000000000001e,E20 E20 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.03812223809523809,0.07181144047619047,0.04712717857142858,0.5278223333333334,0.21100530952380955,0.085395,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
1_LT05_189026_20060928_0000000000000000001e,E20 E20 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.06354716666666665,0.09701060714285714,0.07142355952380953,0.4407662380952381,0.22062022619047622,0.08935395238095238,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
1_LT05_189026_20070611_0000000000000000001e,E20 E20 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6lz0ave8fSdffwE0A?e=9lqkB0,0.04659367857142858,0.08361575000000003,0.08354529761904762,0.31628041666666673,0.2665409047619048,0.1423059880952381,48562932,1243234800000,1340348400000,1433401200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[17.363052800556023,49.259789050916694],[17.362975773694554,49.25978188779379],[17.362904878233962,49.25976096861563],[17.362845757496036,49.25972795856478],[17.36280311750162,49.25968548526233],[17.362780352368212,49.25963692960272],[17.362779274146295,49.25958615662836],[17.36279996859707,49.259537207868604],[17.362840788386187,49.259493979633795],[17.362898484229085,49.25945991287239],[17.36296846354319,49.25943771927741],[17.36304515601545,49.25942916544224],[17.36312245698666,49.25943493224511],[17.363194213363126,49.25945456065329],[17.36325471338306,49.25948648826071],[17.363299141258555,49.25952817365063],[17.363323960507994,49.25957629868602],[17.36332719546712,49.259627032626916],[17.363308588568117,49.25967633705341],[17.3632696208623,49.25972028732325],[17.363213394146534,49.259755384976486],[17.363144384070278,49.259778836218636],[17.363068083873056,49.25978877431337],[17.363052800556023,49.259789050916694]]]}"
